0, 512, 0, 0, 512, 140733193388032, 140737488342224, 140737353704888
4112, 0, 0, -21759, 1, 140733193388032, 140737488342224, 140737353704888
0, 0, 13, 1, 0, 140733193388032, 140737488342224, 140737353704888
10000, 256, 0, 0, 0, 140733193388032, 140737488342224, 140737353704888
206, 0, 0, 0, 255, 140733193388032, 140737488342224, 140737353704888
16048, 8596, 0, 0, 0, 0, 0, 0
16048, 8596, -14114, -11703, 0, 0, 0, 0
16048, 8596, -14114, -11703, -22071, 26898, -30732, 0
16048, 8596, -14114, -11703, -22071, 26898, -30732, 11200
16048, 8596, -14114, -11703, -22071, 26898, -30732, 11200
-23661, 4426, 0, 0, 0, 0, 0, 0
-23661, 4426, 26454, 12504, 0, 0, 0, 0
-23661, 4426, 26454, 12504, -21895, 5607, 22892, 0
-23661, 4426, 26454, 12504, -21895, 5607, 22892, -8464
-23661, 4426, 26454, 12504, -21895, 5607, 22892, -8464
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
-31311, 30440, 0, 0, 0, 0, 0, 0
-31311, 30440, 24113, -22219, 0, 0, 0, 0
-31311, 30440, 24113, -22219, -9677, -23907, -31130, 0
-31311, 30440, 24113, -22219, -9677, -23907, -31130, 21256
-31311, 30440, 24113, -22219, -9677, -23907, -31130, 21256
-32493, -26612, 0, 0, 0, 0, 0, 0
-32493, -26612, 12395, -1576, 0, 0, 0, 0
-32493, -26612, 12395, -1576, 31532, 16872, -32167, 0
-32493, -26612, 12395, -1576, 31532, 16872, -32167, -13480
-32493, -26612, 12395, -1576, 31532, 16872, -32167, -13480
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0
4351, 39, 0, 0, 1, 0, -2304, 0
2, 4349, 295, 10000, 0, 0, 4096, 0
19, 0, 0, 0, 0, 0, 10000, 0
2, 12541, 12336, 12336, 12336, 12336, 12336, 12336
-25875, -16124, 6352, 17990, 17990, 17990, 17990, 256
2, 4349, 295, 10000, 0, 0, 4096, 0
4112, 6439, 10087, 256, 0, 256, 13056, 0
177, 0, 0, 0, 0, 0, 0, 12800
4115, 39, 0, 0, -32512, 0, 10000, 10000
2, -515, -515, -515, 253, 0, -766, -515
4115, 39, 0, 2, -32512, 0, 10000, 10000
0, 0, -29556, -29556, -29556, -29556, -29556, -29556
-25875, -16124, 6096, 70, 5888, 70, 0, 0
4115, 39, 0, 0, -32512, 0, 10000, 0
-20950, 1, 512, 1, 32585, 0, 0, 10000
5377, 8821, -11077, 7388, 24846, 13370, 0, -10221
448, 0, 0, -256, 14, 0, 514, 4098
2, 4349, 10000, 0, 0, 0, 4096, 0
2, 4349, 39, 0, 2, 0, 4096, 0
-20560, 6379, 1, 0, 4096, 39, 0, 0
-25857, 0, 32, 0, 2, 0, 0, 0
13101, 13879, 13110, 0, 0, 0, -17152, 0
256, -4606, 238, -4370, -4370, -4370, 4334, -4370
0, 512, 2, 4349, 39, 0, 2, 4096
0, 4096, 39, 15001, 16202, -23503, 30678, 0
0, 1, 0, 0, 2, 513, -24560, 0
0, 0, 0, 512, 242, 256, 4096, -1
